id,feature_selection,n_features,model,RMSE_mean,RMSE_std,MAPE_mean,MAPE_std,SMAPE_mean,SMAPE_std,R2_train_mean,Corr_R2_val_mean,cv_strategy
L1_Lasso_30_RandomForest_default,L1_Lasso,30,RandomForest_default,79.8143919754641,30.973361187083913,88.55035150395376,45.39369541206846,53.7430670976942,12.995530263352817,0.9447177760178194,0.6976585451027517,10-Fold
L1_Lasso_30_RandomForest_tuned,L1_Lasso,30,RandomForest_tuned,78.37998269657703,30.26980394535101,83.24184464464813,40.82752747642028,53.39298304797522,12.127952661070825,0.922724867656999,0.7214414782689862,10-Fold
L1_Lasso_30_HistGB_Poisson_default,L1_Lasso,30,HistGB_Poisson_default,85.05432108960647,31.767563158057193,62.61752662221185,18.432150576131736,52.313018252336576,11.740554673307022,0.9846404248506886,0.6306622286963616,10-Fold
L1_Lasso_30_HistGB_Poisson_tuned_v1,L1_Lasso,30,HistGB_Poisson_tuned_v1,81.68791761426122,37.360074571404006,47.710918156392054,13.320199526183082,47.35548799323974,9.995396088331695,0.997775688291549,0.6668868051879075,10-Fold
L1_Lasso_30_HistGB_Poisson_tuned_v2,L1_Lasso,30,HistGB_Poisson_tuned_v2,85.05432108960647,31.767563158057193,62.61752662221185,18.432150576131736,52.313018252336576,11.740554673307022,0.9846404248506886,0.6306622286963616,10-Fold
L1_Lasso_30_HistGB_SquaredError,L1_Lasso,30,HistGB_SquaredError,77.51229640052193,36.941190337537755,69.61810762114628,32.20592743154626,53.60663987869393,15.372170771277949,0.9983586204309034,0.695264274645124,10-Fold
L1_Lasso_30_ExtraTrees,L1_Lasso,30,ExtraTrees,82.18500071509335,35.66566791730359,76.12836020986745,38.07502277320389,52.31207934665166,11.500623927563016,0.9999426324970606,0.6681295570531744,10-Fold
L1_Lasso_30_GradientBoosting_Huber,L1_Lasso,30,GradientBoosting_Huber,85.96908125173952,35.8913359287378,72.724498149938,22.994873019423007,54.62623324581891,14.372596913821308,0.9869483964525582,0.6744354832726815,10-Fold
L1_Lasso_30_PoissonRegressor,L1_Lasso,30,PoissonRegressor,149.60389855661066,116.86783332663417,75.28793053024617,34.19732767577081,54.302671346212584,6.970296545461546,0.8577533784655011,0.5395665172400578,10-Fold
L1_Lasso_30_Bagging_HistGB,L1_Lasso,30,Bagging_HistGB,80.39443206399872,35.28378810526314,59.5916416612621,19.137512242668826,48.78114668026939,11.813932269470719,0.909499330443442,0.6873172941007153,10-Fold
L1_Lasso_30_Stack_RF+HistGB+ET,L1_Lasso,30,Stack_RF+HistGB+ET,76.75547324734421,31.8350751101502,63.77844006564588,21.738739757592406,49.77098284506074,9.829746144339518,0.9789851542908226,0.7128994496358845,10-Fold
MI_20_RandomForest_default,MI,20,RandomForest_default,87.46145749877056,35.22266608237731,112.57266822021145,87.627065964204,59.057919534928985,14.557333176868076,0.933488771390661,0.6344943640531481,10-Fold
MI_20_RandomForest_tuned,MI,20,RandomForest_tuned,85.0215795411493,35.50400228534563,105.95897691121385,79.7536347680537,57.65955205653286,14.011397163289136,0.9087390544100978,0.6766846437598064,10-Fold
MI_20_HistGB_Poisson_default,MI,20,HistGB_Poisson_default,87.41770926890172,33.43723691642055,74.47214439012973,39.44245036159273,56.69768231294402,12.352434273263544,0.966045424629289,0.7308841749239717,10-Fold
MI_20_HistGB_Poisson_tuned_v1,MI,20,HistGB_Poisson_tuned_v1,98.88828415626412,44.0197595080742,67.60323727862956,39.42572838468938,56.337363194911106,12.807544338501742,0.9928178303196606,0.6157773767752185,10-Fold
MI_20_HistGB_Poisson_tuned_v2,MI,20,HistGB_Poisson_tuned_v2,87.41770926890172,33.43723691642055,74.47214439012973,39.44245036159273,56.69768231294402,12.352434273263544,0.966045424629289,0.7308841749239717,10-Fold
MI_20_HistGB_SquaredError,MI,20,HistGB_SquaredError,113.7561291889684,49.111452645808114,113.75569851590168,111.71419676983005,71.21944077709936,20.060368203991715,0.9873663724434503,0.5015884063605582,10-Fold
MI_20_ExtraTrees,MI,20,ExtraTrees,89.75675079384226,37.45686210341058,107.08668007810577,67.70195565966115,62.36251153100288,10.944911195632631,0.9954861185912396,0.6341152663374588,10-Fold
MI_20_GradientBoosting_Huber,MI,20,GradientBoosting_Huber,83.33056411987965,37.516276776990416,89.59118638339196,60.510238865036094,59.032200160213094,15.223006730661993,0.9789568436488132,0.688123492664897,10-Fold
MI_20_PoissonRegressor,MI,20,PoissonRegressor,149.1509530697925,98.76482860348052,149.66663210973482,157.04252224919375,63.87521991995451,12.22538837619213,0.7249585917673964,0.4061950186290259,10-Fold
MI_20_Bagging_HistGB,MI,20,Bagging_HistGB,92.13188731883031,30.892907171445415,79.26955255339884,48.58936391491166,56.570767646014076,11.990039543996764,0.8794017876246322,0.7309129352936619,10-Fold
MI_20_Stack_RF+HistGB+ET,MI,20,Stack_RF+HistGB+ET,85.15491714075142,35.128369234802506,99.79093093016986,68.81898072497232,57.921765954862884,11.905500230651885,0.9634349475149273,0.66978306959875,10-Fold
RF_20_RandomForest_default,RF,20,RandomForest_default,81.54836578140642,32.54460862303444,88.68318907915392,49.931406522637666,56.15190619807667,12.577004798633121,0.9398255363789019,0.6677204384852565,10-Fold
RF_20_RandomForest_tuned,RF,20,RandomForest_tuned,80.51505172680265,33.20020881574671,93.0563612585697,58.604179931763234,55.555150574449385,13.008197933830882,0.9134353857638546,0.7287634129312981,10-Fold
RF_20_HistGB_Poisson_default,RF,20,HistGB_Poisson_default,78.47505159502154,39.430442475932786,67.41897951921798,33.11707987922927,53.867120204568224,9.97556540514264,0.9774631414189194,0.7019576911922334,10-Fold
RF_20_HistGB_Poisson_tuned_v1,RF,20,HistGB_Poisson_tuned_v1,82.91023134826453,47.42001058972382,62.73586573154931,33.791049109922966,53.82766434389007,12.566935374754692,0.992199174910206,0.647855458757655,10-Fold
RF_20_HistGB_Poisson_tuned_v2,RF,20,HistGB_Poisson_tuned_v2,78.47505159502154,39.430442475932786,67.41897951921798,33.11707987922927,53.867120204568224,9.97556540514264,0.9774631414189194,0.7019576911922334,10-Fold
RF_20_HistGB_SquaredError,RF,20,HistGB_SquaredError,88.02921627802104,34.98724669530441,89.12294836666328,50.83297984880745,60.19626613792777,10.86236725953749,0.9928217793773723,0.6217737252924578,10-Fold
RF_20_ExtraTrees,RF,20,ExtraTrees,84.7190549805157,34.493810783190426,89.7178196176042,56.227503079385826,57.511815347275004,10.718079293114418,0.9954861181203704,0.6598806948458111,10-Fold
RF_20_GradientBoosting_Huber,RF,20,GradientBoosting_Huber,84.16957258417303,36.700003306461255,77.23530646444124,51.87497796920252,55.39931084332752,10.234924141554666,0.9773382220137223,0.6802850558818666,10-Fold
RF_20_PoissonRegressor,RF,20,PoissonRegressor,185.72444852757042,174.43982546135862,111.12034401136286,50.92481281117499,60.5303343931493,7.86610167051984,0.7711748237139279,0.5140439655742803,10-Fold
RF_20_Bagging_HistGB,RF,20,Bagging_HistGB,83.04148793180647,34.311383316127475,68.88428427168063,30.698288296609046,53.448890702550806,8.540159966116395,0.8814099712985536,0.7009040185867128,10-Fold
RF_20_Stack_RF+HistGB+ET,RF,20,Stack_RF+HistGB+ET,87.06403462246446,36.34158537466528,88.14163315477741,55.935355939072124,55.77725912281844,8.996709186068927,0.9628019537717462,0.6601195057349543,10-Fold
L1_Lasso_10_RandomForest_default,L1_Lasso,10,RandomForest_default,83.33247660508484,40.38781816607195,76.44098554595058,28.88480032569833,52.44907320238204,12.50925697479184,0.947248780269959,0.6813260554610462,Repeated_5x10
L1_Lasso_10_RandomForest_tuned,L1_Lasso,10,RandomForest_tuned,78.40283987705193,33.3897093368402,75.24035678801098,24.164407245347206,52.808037324754444,12.930116253752226,0.9045831980295186,0.7004779696363027,Repeated_5x10
L1_Lasso_10_HistGB_Poisson_default,L1_Lasso,10,HistGB_Poisson_default,95.24319139467713,33.747788985605105,80.15765130654663,38.94700422842882,58.51939886497511,14.120969102230788,0.9519150125174193,0.5614764367724787,Repeated_5x10
L1_Lasso_10_HistGB_Poisson_tuned_v1,L1_Lasso,10,HistGB_Poisson_tuned_v1,83.46758579432824,35.803104446963076,61.44447711233275,23.52376581707641,53.245314848717534,13.931903792371177,0.995283641062227,0.6546377934977023,Repeated_5x10
L1_Lasso_10_HistGB_Poisson_tuned_v2,L1_Lasso,10,HistGB_Poisson_tuned_v2,95.24319139467713,33.747788985605105,80.15765130654663,38.94700422842882,58.51939886497511,14.120969102230788,0.9519150125174193,0.5614764367724787,Repeated_5x10
L1_Lasso_10_HistGB_SquaredError,L1_Lasso,10,HistGB_SquaredError,84.64589477812818,34.640732283123185,86.06276403927585,30.261802612646946,71.04812266220293,18.371697680308717,0.9899411372505044,0.6688170488114717,Repeated_5x10
L1_Lasso_10_ExtraTrees,L1_Lasso,10,ExtraTrees,82.10557645884461,31.26456770314955,69.81224012796048,32.9974372653412,50.356644657216165,12.683864226572279,0.9999412723035203,0.7031883882949511,Repeated_5x10
L1_Lasso_10_GradientBoosting_Huber,L1_Lasso,10,GradientBoosting_Huber,84.566945977254,37.454521022166695,76.73043784314137,28.238191405390783,60.79141695944765,14.485863683080405,0.9886459149976625,0.6596896398060476,Repeated_5x10
L1_Lasso_10_PoissonRegressor,L1_Lasso,10,PoissonRegressor,114.16998256244676,67.55823695239,68.32475023106602,22.795403351362726,51.70067311079765,13.152945425476814,0.7513830870986858,0.6283021555453281,Repeated_5x10
L1_Lasso_10_Bagging_HistGB,L1_Lasso,10,Bagging_HistGB,90.27472401972611,34.391608362615266,76.43991439153302,31.095549574149043,55.61910763295887,13.921696325762612,0.8685685386170878,0.5821128109793503,Repeated_5x10
L1_Lasso_10_Stack_RF+HistGB+ET,L1_Lasso,10,Stack_RF+HistGB+ET,84.85450902946344,31.733910550704046,71.88020415869168,31.343099658618634,51.42817696174367,12.504618442183022,0.9807507924887443,0.6857198898650246,Repeated_5x10
L1_Lasso_15_RandomForest_default,L1_Lasso,15,RandomForest_default,82.20194065282939,35.9267170704809,87.28318228441219,39.26625478513277,53.771121233070055,13.721498762827473,0.9437076851587094,0.6673660188742414,Repeated_5x10
L1_Lasso_15_RandomForest_tuned,L1_Lasso,15,RandomForest_tuned,78.05251894446063,35.21681561827612,84.59654887866132,33.02631872528531,53.604637699466146,13.644717296499863,0.9135575469991424,0.6961596426341788,Repeated_5x10
L1_Lasso_15_HistGB_Poisson_default,L1_Lasso,15,HistGB_Poisson_default,89.95019033788328,35.42844611680196,70.01828347764759,27.70882472655328,54.184377964810444,12.87636801703882,0.9761215231996158,0.5920270088882744,Repeated_5x10
L1_Lasso_15_HistGB_Poisson_tuned_v1,L1_Lasso,15,HistGB_Poisson_tuned_v1,79.9925070789796,38.76603300420691,55.10871433616955,18.28071743797588,50.66984358577815,13.407624197854862,0.9974247599842565,0.6623371231078394,Repeated_5x10
L1_Lasso_15_HistGB_Poisson_tuned_v2,L1_Lasso,15,HistGB_Poisson_tuned_v2,89.95019033788328,35.42844611680196,70.01828347764759,27.70882472655328,54.184377964810444,12.87636801703882,0.9761215231996158,0.5920270088882744,Repeated_5x10
L1_Lasso_15_HistGB_SquaredError,L1_Lasso,15,HistGB_SquaredError,78.07175676710018,33.44404698539382,74.89729498856109,32.45863609634327,59.04054524831725,15.542803031037698,0.9967837170238691,0.680536989061989,Repeated_5x10
L1_Lasso_15_ExtraTrees,L1_Lasso,15,ExtraTrees,81.99454941288859,31.544130118882773,70.98183867540077,31.17144226598084,49.810850703388745,13.051753543259583,0.9999413333794698,0.6866399949822957,Repeated_5x10
L1_Lasso_15_GradientBoosting_Huber,L1_Lasso,15,GradientBoosting_Huber,82.23496182748855,36.48285327904572,73.01083701799729,27.06036804583216,55.51365620094262,14.095608532481332,0.9914763783438814,0.6607669522136591,Repeated_5x10
L1_Lasso_15_PoissonRegressor,L1_Lasso,15,PoissonRegressor,92.11959635579399,52.767918353515725,58.630315068978895,25.02707241504679,48.002707452470894,12.475955049823716,0.8292104959279567,0.6863025494562349,Repeated_5x10
L1_Lasso_15_Bagging_HistGB,L1_Lasso,15,Bagging_HistGB,85.77368690558107,37.26608045986368,66.4104817179341,26.14627198594703,51.09814415707063,11.72190360970988,0.8978232473682688,0.6245694536945955,Repeated_5x10
L1_Lasso_15_Stack_RF+HistGB+ET,L1_Lasso,15,Stack_RF+HistGB+ET,82.17820059210234,35.516542157550575,69.25129989701651,28.524316033920144,51.63592205938829,13.162218726638697,0.9178558685592598,0.7008083136030038,Repeated_5x10
L1_Lasso_20_RandomForest_default,L1_Lasso,20,RandomForest_default,81.2704177171522,34.539085533017754,87.72294228586557,40.698037385587654,53.48323542462535,14.160247397643083,0.9454337318895163,0.672856635509714,Repeated_5x10
L1_Lasso_20_RandomForest_tuned,L1_Lasso,20,RandomForest_tuned,77.6459102320438,34.79368962523921,83.35241628753582,32.98930455118046,53.52690779676448,14.152502368312419,0.9203514515669269,0.6996289418309856,Repeated_5x10
L1_Lasso_20_HistGB_Poisson_default,L1_Lasso,20,HistGB_Poisson_default,85.46215978776874,37.267297491158274,64.27192896749285,25.629246191248942,52.657630739468324,14.380660138869713,0.9800538928440926,0.6172490504096033,Repeated_5x10
L1_Lasso_20_HistGB_Poisson_tuned_v1,L1_Lasso,20,HistGB_Poisson_tuned_v1,80.53822073903888,38.792648729526896,50.6944965174483,14.30804621145935,49.55277576215047,14.179375114559893,0.997188575877434,0.6446190197461509,Repeated_5x10
L1_Lasso_20_HistGB_Poisson_tuned_v2,L1_Lasso,20,HistGB_Poisson_tuned_v2,85.46215978776874,37.267297491158274,64.27192896749285,25.629246191248942,52.657630739468324,14.380660138869713,0.9800538928440926,0.6172490504096033,Repeated_5x10
L1_Lasso_20_HistGB_SquaredError,L1_Lasso,20,HistGB_SquaredError,77.8599112916578,35.31425293373788,67.72585452216596,27.57476514257452,55.91543630871128,16.89246424772891,0.9979381823207413,0.6617242982059724,Repeated_5x10
L1_Lasso_20_ExtraTrees,L1_Lasso,20,ExtraTrees,82.76887780140261,33.6273256985896,73.05966689338166,36.77879081159007,50.37657251929385,12.900158261456054,0.9999413374240389,0.6785202044265994,Repeated_5x10
L1_Lasso_20_GradientBoosting_Huber,L1_Lasso,20,GradientBoosting_Huber,81.23837396807089,36.967932873709586,69.40071834566997,24.105934569265617,54.39958986130684,15.30475494800561,0.9910207233193329,0.6684176481981122,Repeated_5x10
L1_Lasso_20_PoissonRegressor,L1_Lasso,20,PoissonRegressor,116.38010575360764,70.57230310868577,65.39796671020241,26.555372289770176,51.30006317957782,13.151892915094997,0.8380083468035626,0.6227255634247345,Repeated_5x10
L1_Lasso_20_Bagging_HistGB,L1_Lasso,20,Bagging_HistGB,82.8191367826153,38.407999208917886,63.651383177814175,23.807379026943323,50.63013857712106,13.353903264183563,0.9037922138883079,0.6520415589642953,Repeated_5x10
L1_Lasso_20_Stack_RF+HistGB+ET,L1_Lasso,20,Stack_RF+HistGB+ET,81.07602785840366,37.56210549477822,64.04075703121151,23.456339098447017,50.27498219853977,12.095185030413273,0.9183065162553494,0.7052730753180058,Repeated_5x10
L1_Lasso_25_RandomForest_default,L1_Lasso,25,RandomForest_default,81.75162798616753,35.49921856803156,89.40692076050584,43.66406923039429,53.94640590540714,14.683365353844053,0.9443376663308796,0.6572424384177822,Repeated_5x10
L1_Lasso_25_RandomForest_tuned,L1_Lasso,25,RandomForest_tuned,79.04239955879716,35.98038863829003,86.64148320224746,36.00030527091502,54.47000072894256,14.508525331678458,0.9191518870487155,0.6868530615097573,Repeated_5x10
L1_Lasso_25_HistGB_Poisson_default,L1_Lasso,25,HistGB_Poisson_default,84.24622826854414,34.87827274834169,63.46247703025599,24.791035360866633,51.97417004328615,13.439714888180713,0.9845494290308135,0.629777569342977,Repeated_5x10
L1_Lasso_25_HistGB_Poisson_tuned_v1,L1_Lasso,25,HistGB_Poisson_tuned_v1,81.26970283657919,39.46973178927506,49.67532881407968,15.652234332680933,48.35434157415717,13.983243679647028,0.99768714051037,0.6404345084668813,Repeated_5x10
L1_Lasso_25_HistGB_Poisson_tuned_v2,L1_Lasso,25,HistGB_Poisson_tuned_v2,84.24622826854414,34.87827274834169,63.46247703025599,24.791035360866633,51.97417004328615,13.439714888180713,0.9845494290308135,0.629777569342977,Repeated_5x10
L1_Lasso_25_HistGB_SquaredError,L1_Lasso,25,HistGB_SquaredError,79.3243353972146,36.65897177904762,68.0255260235643,28.327298898878727,55.79517697383678,16.622880529537763,0.9983519773663605,0.6591802646539581,Repeated_5x10
L1_Lasso_25_ExtraTrees,L1_Lasso,25,ExtraTrees,82.53906259704372,34.26183941809192,75.57028487066655,36.293269235544734,51.83133307574969,12.64752074266252,0.9999413374240389,0.6802902175340165,Repeated_5x10
L1_Lasso_25_GradientBoosting_Huber,L1_Lasso,25,GradientBoosting_Huber,84.22953139196858,36.66746717523427,69.00777273586725,24.31328356793027,53.58344477846563,13.918292941483745,0.9874270489350218,0.6469094349593602,Repeated_5x10
L1_Lasso_25_PoissonRegressor,L1_Lasso,25,PoissonRegressor,140.9182256599371,107.23626557028862,71.39476781673928,30.98684965249557,54.69117349210138,12.622310650647565,0.8521308297494226,0.5728243697555981,Repeated_5x10
L1_Lasso_25_Bagging_HistGB,L1_Lasso,25,Bagging_HistGB,78.99094567303273,37.602250151223444,61.708519753052975,22.691005142457616,49.57239588028861,13.318796632005924,0.913947602320314,0.6784211318159218,Repeated_5x10
L1_Lasso_25_Stack_RF+HistGB+ET,L1_Lasso,25,Stack_RF+HistGB+ET,81.86739792282029,40.40991410796476,65.99431040639223,30.546707130096284,50.152583712785415,13.707547184466765,0.9279346506265207,0.7041801985266926,Repeated_5x10
L1_Lasso_30_RandomForest_default,L1_Lasso,30,RandomForest_default,81.56787070779006,34.64420640944008,88.83088092802741,43.043485883337695,54.12036861554039,14.593059836181121,0.9447981036460125,0.6613652577204736,Repeated_5x10
L1_Lasso_30_RandomForest_tuned,L1_Lasso,30,RandomForest_tuned,78.80571175378223,34.87835607840603,83.16393451353493,33.62773479622388,54.20473394395738,14.142327009268811,0.9225730010358173,0.6860651296339423,Repeated_5x10
L1_Lasso_30_HistGB_Poisson_default,L1_Lasso,30,HistGB_Poisson_default,84.24622826854414,34.87827274834169,63.46247703025599,24.791035360866633,51.97417004328615,13.439714888180713,0.9845494290308135,0.629777569342977,Repeated_5x10
L1_Lasso_30_HistGB_Poisson_tuned_v1,L1_Lasso,30,HistGB_Poisson_tuned_v1,81.00488511474043,39.45926417437833,49.15291417840334,15.1684215824335,48.02292899461639,14.032371980011217,0.9976963080933973,0.6434941655054865,Repeated_5x10
L1_Lasso_30_HistGB_Poisson_tuned_v2,L1_Lasso,30,HistGB_Poisson_tuned_v2,84.24622826854414,34.87827274834169,63.46247703025599,24.791035360866633,51.97417004328615,13.439714888180713,0.9845494290308135,0.629777569342977,Repeated_5x10
L1_Lasso_30_HistGB_SquaredError,L1_Lasso,30,HistGB_SquaredError,79.22085788280945,36.632091760052695,67.90539298073061,27.24435632486772,56.26260255884231,15.53746038496113,0.9984459022309506,0.660057445267156,Repeated_5x10
L1_Lasso_30_ExtraTrees,L1_Lasso,30,ExtraTrees,81.28080144463574,34.126447138113114,73.99054436727334,34.48037492333416,51.926053705953336,12.386241017834546,0.9999413374240389,0.6788045842561174,Repeated_5x10
L1_Lasso_30_GradientBoosting_Huber,L1_Lasso,30,GradientBoosting_Huber,83.62135823705968,36.72607873924843,69.75065482624834,25.574116239284056,53.72977232057904,13.90658219205967,0.9871339035478252,0.6523019260031562,Repeated_5x10
L1_Lasso_30_PoissonRegressor,L1_Lasso,30,PoissonRegressor,133.18600884691728,94.29109325740193,69.40855778615062,29.562762046306247,53.771676965449494,12.538859320507285,0.8567365499895122,0.5890430035579194,Repeated_5x10
L1_Lasso_30_Bagging_HistGB,L1_Lasso,30,Bagging_HistGB,78.99094567303273,37.602250151223444,61.708519753052975,22.691005142457616,49.57239588028861,13.318796632005924,0.913947602320314,0.6784211318159218,Repeated_5x10
L1_Lasso_30_Stack_RF+HistGB+ET,L1_Lasso,30,Stack_RF+HistGB+ET,81.8984564496865,39.90976992182402,65.7359499171379,31.271300418677352,50.23028351734583,13.982436024894454,0.9339327678590718,0.6990329608288067,Repeated_5x10
MI_20_RandomForest_default,MI,20,RandomForest_default,84.15811357040393,39.19895118365232,109.24217624912491,63.97071727117926,58.48831540364488,15.482535794623924,0.9328707661843961,0.6371115295339514,Repeated_5x10
MI_20_RandomForest_tuned,MI,20,RandomForest_tuned,82.78096943312161,39.43989476013112,102.0637414813511,58.536581841505175,57.526455621268816,15.32545277211084,0.9080948740180608,0.6543761363585162,Repeated_5x10
MI_20_HistGB_Poisson_default,MI,20,HistGB_Poisson_default,86.32692944312186,33.647279911980206,71.85805369417461,33.26408863352062,55.583413234984455,11.63581022124826,0.9661863180239864,0.6637929942092164,Repeated_5x10
MI_20_HistGB_Poisson_tuned_v1,MI,20,HistGB_Poisson_tuned_v1,96.92401309176915,46.52164460681793,67.49450751047046,27.93682274647748,56.46887763483618,12.482197633016982,0.9927876369382987,0.5858492585798785,Repeated_5x10
MI_20_HistGB_Poisson_tuned_v2,MI,20,HistGB_Poisson_tuned_v2,86.32692944312186,33.647279911980206,71.85805369417461,33.26408863352062,55.583413234984455,11.63581022124826,0.9661863180239864,0.6637929942092164,Repeated_5x10
MI_20_HistGB_SquaredError,MI,20,HistGB_SquaredError,104.11984522746029,45.168937767410604,102.31955707600082,71.11998333760742,64.51542937553529,17.3758302315115,0.9865895019525684,0.5181830907143237,Repeated_5x10
MI_20_ExtraTrees,MI,20,ExtraTrees,88.74394353277228,39.15137541404387,103.71536443208592,55.415374407488905,61.2064880748424,12.160522024635501,0.9954971789828123,0.6216620498653037,Repeated_5x10
MI_20_GradientBoosting_Huber,MI,20,GradientBoosting_Huber,84.1280435159272,40.288656416071476,89.96183479152054,53.45048066131967,57.680602604066834,13.784211221246682,0.9792812642812005,0.6450355019303451,Repeated_5x10
MI_20_PoissonRegressor,MI,20,PoissonRegressor,143.33919188187383,131.67391160976032,142.98619318962355,147.28071705713197,63.15990239782149,14.343544141730831,0.7244476320965884,0.44652336479417604,Repeated_5x10
MI_20_Bagging_HistGB,MI,20,Bagging_HistGB,89.51531642631595,34.65728697793921,78.17806518166321,40.0609198128559,56.11225595367442,12.12629148474871,0.8795777073569954,0.6389097587757484,Repeated_5x10
MI_20_Stack_RF+HistGB+ET,MI,20,Stack_RF+HistGB+ET,85.37386255435557,40.5059158956074,98.98805241798131,53.49371794330232,58.12909390009758,13.531625429873776,0.9496334840105868,0.6667461526856973,Repeated_5x10
RF_20_RandomForest_default,RF,20,RandomForest_default,81.27903562459115,35.69081736766415,91.12788203333508,45.65485347619234,56.94871566837069,14.794977922017683,0.9397251811125493,0.6546954390121607,Repeated_5x10
RF_20_RandomForest_tuned,RF,20,RandomForest_tuned,79.65053228382662,36.42006394227237,93.63225181117794,47.70195413524781,56.34640122774596,14.71127433102682,0.9130046980066265,0.6858743023314253,Repeated_5x10
RF_20_HistGB_Poisson_default,RF,20,HistGB_Poisson_default,80.65741203607938,36.17632209629267,69.81278436840802,30.7172469003321,53.69683556747768,13.533861704689729,0.9779006632856566,0.6559728026822955,Repeated_5x10
RF_20_HistGB_Poisson_tuned_v1,RF,20,HistGB_Poisson_tuned_v1,81.09771892374518,42.96787277158044,64.0654287785021,26.316619643907273,53.985172666822834,14.01349429624083,0.9921629353696627,0.6523955726895179,Repeated_5x10
RF_20_HistGB_Poisson_tuned_v2,RF,20,HistGB_Poisson_tuned_v2,80.65741203607938,36.17632209629267,69.81278436840802,30.7172469003321,53.69683556747768,13.533861704689729,0.9779006632856566,0.6559728026822955,Repeated_5x10
RF_20_HistGB_SquaredError,RF,20,HistGB_SquaredError,87.55796190506517,33.75192674279929,92.67516943517394,50.84822848617147,61.73147927536424,16.148743046925333,0.9925392120601785,0.5901704872987795,Repeated_5x10
RF_20_ExtraTrees,RF,20,ExtraTrees,84.69130047305974,36.79494243562312,89.96621554179197,48.34975267507263,57.5920346866471,12.282803603085357,0.9954971786652683,0.6482799916182346,Repeated_5x10
RF_20_GradientBoosting_Huber,RF,20,GradientBoosting_Huber,84.27049661493143,37.00964621054554,85.26633667153499,48.328819659739146,57.881058055250044,13.791936787938527,0.9771649544323021,0.6388026462383426,Repeated_5x10
RF_20_PoissonRegressor,RF,20,PoissonRegressor,169.017622802706,172.61571791941,109.35737709250571,58.39270315488235,61.40299206941782,14.46907378707481,0.7718668197965076,0.4903319656466468,Repeated_5x10
RF_20_Bagging_HistGB,RF,20,Bagging_HistGB,83.05935210133359,35.24954217561809,73.51010525296377,28.757261669313834,54.530699734943546,12.731302729233105,0.8813354131799174,0.642329800536725,Repeated_5x10
RF_20_Stack_RF+HistGB+ET,RF,20,Stack_RF+HistGB+ET,85.58680350320003,39.35864775453647,88.79820501370712,44.21894493719026,57.11504519827476,14.055805766871035,0.9660614393090338,0.6628642326909493,Repeated_5x10
L1_Lasso_10_RandomForest_default,L1_Lasso,10,RandomForest_default,82.91394451197691,41.06914872135277,77.23674638484766,31.409914238418377,52.3351497070335,12.346735414891933,0.9470524522083382,0.6892137796206197,Repeated_3x10
L1_Lasso_10_RandomForest_tuned,L1_Lasso,10,RandomForest_tuned,77.93476517811072,32.8196627480544,75.46055146867293,25.43945668326032,52.70977934951084,12.727343346640318,0.9045565907326764,0.7080153207447081,Repeated_3x10
L1_Lasso_10_HistGB_Poisson_default,L1_Lasso,10,HistGB_Poisson_default,92.84028828302421,33.33821947683057,81.51160697769619,40.19316450282833,57.89741457792646,14.908804053212785,0.9523459082097291,0.5749981149300336,Repeated_3x10
L1_Lasso_10_HistGB_Poisson_tuned_v1,L1_Lasso,10,HistGB_Poisson_tuned_v1,82.52994466631188,34.60258394931312,61.390962763428796,22.0725285311006,53.28525350928396,14.211685617215478,0.9952552957351352,0.664107735430888,Repeated_3x10
L1_Lasso_10_HistGB_Poisson_tuned_v2,L1_Lasso,10,HistGB_Poisson_tuned_v2,92.84028828302421,33.33821947683057,81.51160697769619,40.19316450282833,57.89741457792646,14.908804053212785,0.9523459082097291,0.5749981149300336,Repeated_3x10
L1_Lasso_10_HistGB_SquaredError,L1_Lasso,10,HistGB_SquaredError,84.80332756595926,35.67519569077269,88.01123273296881,32.560001104454514,72.77629444738695,19.83531189891402,0.9908735629902055,0.6732655569005516,Repeated_3x10
L1_Lasso_10_ExtraTrees,L1_Lasso,10,ExtraTrees,80.09142317666178,32.531110534005286,70.81659956946503,36.00335328105424,50.123206967232704,12.56030998306269,0.9999422638292017,0.7180877765465082,Repeated_3x10
L1_Lasso_10_GradientBoosting_Huber,L1_Lasso,10,GradientBoosting_Huber,84.74373922002263,38.3366835557148,77.98448311367459,31.32521692433738,60.316695814469966,14.695077087710231,0.9892208290685449,0.6564588052259631,Repeated_3x10
L1_Lasso_10_PoissonRegressor,L1_Lasso,10,PoissonRegressor,118.15492233793863,74.23251825891644,68.71821424135136,23.263160791121642,51.493409850225405,11.626654172704322,0.7515760100723115,0.6403864542007053,Repeated_3x10
L1_Lasso_10_Bagging_HistGB,L1_Lasso,10,Bagging_HistGB,88.80992832696056,33.503900972695085,77.37838513424464,30.698778420290928,55.30385565684107,13.623155398143512,0.867645955214896,0.6010131058779239,Repeated_3x10
L1_Lasso_10_Stack_RF+HistGB+ET,L1_Lasso,10,Stack_RF+HistGB+ET,82.42388191993832,32.60467841833465,73.0628925803314,32.27439416759238,51.207259661384214,11.853946916604906,0.9821475091903408,0.6996126178944316,Repeated_3x10
L1_Lasso_15_RandomForest_default,L1_Lasso,15,RandomForest_default,80.75062765623254,36.77967136744356,89.0661607803476,42.959476556076375,53.772620917143335,13.551025105234883,0.9434459332942502,0.6811200932346445,Repeated_3x10
